"SiteName","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
"Site_1",0.931274819738611,0.831676675375473,0.715478840285145,0.806777139284688,1.36286677864554,1.03917280946534,1.13047110846489,0.9478745104658,0.815076984648283,0.665679768103576,0.17598889165148,0.225787963833049,-0.380100747709374,-1.17688590261448,-1.16028621188729,-0.952790077797418,-1.02748868606977,-0.512898273526892,0.466483479377299,-0.139405232165124,-0.463099201345323,-0.297102294073426,0.43328409792292,0.142789510197101,-0.0813063146199599,-1.25158451088683,-2.07326920188272,-2.47166177933527,-2.46336193397168,-2.4301625525173,-2.30566487206338,-2.35546394424495,-2.23926610915462,-1.24328466552324,-0.446499510618133,-1.71637585124814,-2.19776688233664,-2.08986889260991,-0.413300129163754,-0.156004922892314,-0.0979060053471495,1.39606616009992,1.94385595409718,-0.512898273526892,-1.24328466552324,-1.21008528406886,-0.0896061599835549,0.258987345287428,-0.147705077528719,0.242387654560239,0.922974974375016,1.40436600546352,0.566081623740438,0.69057930419436,-0.313701984800615,-0.504598428163297,-0.570997191072055,0.250687499923834,0.831676675375473,0.350285644286972,-0.313701984800615,-0.255603067255452,0.831676675375473,-1.4673804903403,-1.4590806449767,0.317086262832593,-0.330301675527805,-0.57929703643565,-0.463099201345323,-1.51717956252187,-1.39268188206794,0.599281005194817,1.45416507764509,-0.35520121161859,-0.35520121161859,0.383485025741351,0.532882242286058,0.117889974106316,0.117889974106316,0.0182918297431781,0.333685953559782,1.60356229418979,1.42096569619071,0.416684407195731,0.541182087649653,0.989373737283774,1.06407234555613,1.04747265482894,1.1055715723741,1.24666894355521
"Site_4",1.23006925282803,1.66166121173496,1.33796724255476,0.300486572105403,0.308786417468998,0.566081623740438,-0.396700438436564,-0.35520121161859,0.167689046287885,-0.3386015208914,0.0846905926519369,-0.61249641789003,-0.388400593072969,1.36286677864554,1.35456693328195,1.31306770646397,0.67397961346717,0.375185180377756,0.391784871104946,1.38776631473633,2.68254219145712,1.15537064455567,0.350285644286972,0.0763907472883421,-0.214103840437477,-0.0481069331655806,0.00999198437958334,1.32966739719116,0.0846905926519369,0.0597910565611525,1.08897188164691,0.0929904380155317,0.0597910565611525,0.848276366102662,1.39606616009992,1.57036291273541,-0.180904458983098,-0.031507242438391,1.12217126310129,1.27986832500959,-0.0979060053471495,-0.620796263253624,-0.687195026162383,-0.305402139437021,-0.147705077528719,0.366885335014162,-0.61249641789003,-0.363501056982185,0.0514912111975574,-0.438199665254538,-0.172604613619503,-1.00258914997899,-0.736994098343953,0.466483479377299,1.28816817037319,0.67397961346717,0.599281005194817,0.624180541285602,-0.712094562253168,-0.620796263253624,-0.745293943707547,-0.429899819890943,-0.720394407616763,-0.164304768255908,0.491383015468084,2.02685440773313,0.781877603193903,0.922974974375016,1.37116662400914,0.466483479377299,0.250687499923834,0.151089355560696,-0.537797809617676,-0.106205850710745,0.507982706195274,0.532882242286058,1.46246492300868,0.151089355560696,0.234087809196644,-0.678895180798788,-0.703794716889573,0.0846905926519369,1.27986832500959,0.441583943286515,1.03087296410175,1.4292655415543,-0.280502603346236,-1.1353866757965,-0.728694252980358,-0.280502603346236
"Site_5",1.25496878891881,1.51226399519025,1.38776631473633,0.341985798923377,-0.189204304346693,0.15938920092429,-0.529497964254081,-0.620796263253624,-0.371800902345779,-0.604196572526435,-0.380100747709374,-0.911290850979444,-0.687195026162383,0.615880695922007,0.806777139284688,0.906375283647826,0.67397961346717,0.275587036014618,0.142789510197101,0.43328409792292,2.0766534799147,1.17197033528286,0.101290283379127,0.0265916751067732,-0.297102294073426,-0.122805541437934,-0.0398070878019858,0.889775592920636,-0.0647066238927702,-0.239003376528262,0.300486572105403,-0.239003376528262,-0.3386015208914,-0.0730064692563653,0.607580850558412,0.889775592920636,-0.272202757982641,-0.272202757982641,0.300486572105403,1.1055715723741,-0.180904458983098,-0.85319193343428,-1.01918884070618,-1.12708683043291,-0.969389768524608,0.101290283379127,-0.786793170525521,-0.786793170525521,-0.32200183016421,-0.861491778797875,-0.712094562253168,-1.05238822216056,-0.902991005615849,0.00169213901598853,1.23006925282803,0.0763907472883421,-0.446499510618133,-0.147705077528719,-1.19348559334167,-1.08558760361494,-1.11048713970572,-1.01088899534258,-1.05238822216056,-0.927890541706634,-0.471399046708917,1.33796724255476,0.574381469104032,0.624180541285602,1.22176940746443,0.383485025741351,-0.00660770634760629,-0.164304768255908,-0.786793170525521,-0.562697345708461,0.101290283379127,-0.396700438436564,0.383485025741351,-0.0564067785291754,-0.131105386801529,-0.811692706616306,-1.11878698506932,-0.512898273526892,0.740378376375929,-0.263902912619046,0.151089355560696,1.13047110846489,-0.3386015208914,-1.15198636652369,-1.1436865211601,-0.819992551979901
"Site_7",1.2632686342824,1.66166121173496,1.28816817037319,0.275587036014618,0.350285644286972,0.566081623740438,-0.446499510618133,-0.380100747709374,0.19258858237867,-0.32200183016421,0.142789510197101,-0.59589672716284,-0.346901366254995,1.4375653869179,1.41266585082711,1.34626708791835,0.640780232012791,0.350285644286972,0.424984252559325,1.61186213955339,2.7157415729115,1.13877095382848,0.358585489650567,0.00169213901598853,-0.272202757982641,-0.106205850710745,-0.0398070878019858,1.30476786110038,0.00999198437958334,0.0597910565611525,1.15537064455567,0.00169213901598853,0.0431913658339628,0.856576211466257,1.41266585082711,1.57036291273541,-0.222403685801072,-0.0564067785291754,1.17197033528286,1.25496878891881,-0.139405232165124,-0.653995644708004,-0.728694252980358,-0.330301675527805,-0.172604613619503,0.325386108196187,-0.687195026162383,-0.380100747709374,-0.0149075517112011,-0.496298582799702,-0.197504149710288,-1.05238822216056,-0.753593789071142,0.566081623740438,1.25496878891881,0.640780232012791,0.624180541285602,0.590981159831222,-0.761893634434737,-0.637395953980814,-0.786793170525521,-0.479698892072512,-0.786793170525521,-0.180904458983098,0.474783324740894,2.03515425309672,0.756978067103119,0.906375283647826,1.33796724255476,0.43328409792292,0.19258858237867,0.101290283379127,-0.570997191072055,-0.139405232165124,0.44988378865011,0.541182087649653,1.32966739719116,0.142789510197101,0.19258858237867,-0.687195026162383,-0.703794716889573,0.109590128742722,1.20516971673724,0.408384561832136,0.997673582647369,1.37116662400914,-0.313701984800615,-1.16858605725088,-0.745293943707547,-0.247303221891857
"Site_8",1.46246492300868,1.4375653869179,1.33796724255476,1.4375653869179,1.93555610873359,1.4375653869179,1.32136755182757,1.48736445909947,1.29646801573678,0.972774046556585,0.491383015468084,0.806777139284688,0.134489664833506,-0.122805541437934,0.0763907472883421,-0.0564067785291754,-0.405000283800159,0.00999198437958334,1.00597342801096,0.0846905926519369,-0.487998737436107,-0.35520121161859,1.03917280946534,0.549481933013248,0.0182918297431781,-0.604196572526435,-1.39268188206794,-1.64997708833938,-1.65827693370298,-1.58357832543063,-1.81597399561128,-1.64997708833938,-1.38438203670435,-0.936190387070228,0.383485025741351,-1.60017801615782,-1.73297554197533,-1.50057987179468,0.283886881378213,0.19258858237867,0.574381469104032,2.26754992327738,3.08923461427327,-0.396700438436564,-0.878091469525065,-0.819992551979901,0.0763907472883421,0.541182087649653,0.491383015468084,0.541182087649653,1.62016198491698,0.632480386649196,0.408384561832136,1.71976012928012,-0.147705077528719,-0.446499510618133,-0.131105386801529,1.97705533555156,1.05577250019253,0.151089355560696,-0.479698892072512,-0.205803995073883,1.42096569619071,-1.23498482015964,-0.537797809617676,1.61186213955339,-0.031507242438391,0.225787963833049,0.217488118469454,-0.305402139437021,0.44988378865011,1.7446596653709,1.7446596653709,0.109590128742722,0.333685953559782,1.38776631473633,2.01855456236953,0.20918827310586,0.582681314467627,0.939574665102206,1.7529595107345,2.10155301600548,1.4375653869179,0.698879149557955,0.939574665102206,1.05577250019253,1.09727172701051,1.14707079919208,1.70316043855293,2.03515425309672
"Site_9",1.5869626034626,1.33796724255476,1.271568479646,1.271568479646,1.85255765509764,1.39606616009992,1.34626708791835,1.34626708791835,1.30476786110038,1.02257311873815,0.657379922739981,0.806777139284688,0.0680909019247473,-0.280502603346236,-0.172604613619503,-0.139405232165124,-0.380100747709374,0.0514912111975574,0.989373737283774,0.101290283379127,-0.438199665254538,-0.164304768255908,1.20516971673724,0.532882242286058,-0.156004922892314,-0.985989459251798,-1.31798327379559,-1.59187817079422,-1.6250775522486,-1.74127538733893,-1.76617492342971,-1.74127538733893,-1.56697863470344,-0.537797809617676,0.267287190651023,-1.59187817079422,-1.77447476879331,-1.7910744595205,0.0763907472883421,0.292186726741808,0.325386108196187,2.04345409846032,2.69084203682072,-0.230703531164667,-0.720394407616763,-0.861491778797875,0.0348915204703678,0.0929904380155317,-0.180904458983098,0.184288737015075,1.66166121173496,1.06407234555613,0.483083170104489,1.55376322200822,-0.139405232165124,-0.288802448709831,-0.189204304346693,1.5952624488262,1.13877095382848,0.151089355560696,-0.346901366254995,-0.380100747709374,1.31306770646397,-1.16028621188729,-0.894691160252254,1.47076476837228,0.184288737015075,0.134489664833506,0.341985798923377,-0.828292397343495,-0.3386015208914,1.50396414982665,1.66166121173496,0.134489664833506,0.167689046287885,0.98107389192018,1.18857002601005,0.341985798923377,0.43328409792292,0.283886881378213,0.831676675375473,1.88575703655202,1.5869626034626,0.881475747557042,0.972774046556585,1.27986832500959,1.271568479646,0.956174355829395,1.21346956210084,1.86085750046123
"Site_10",1.09727172701051,1.64506152100777,1.47906461373587,0.267287190651023,0.0597910565611525,0.541182087649653,-0.405000283800159,-0.546097654981271,-0.247303221891857,-0.570997191072055,-0.396700438436564,-0.844892088070685,-0.720394407616763,1.00597342801096,0.848276366102662,1.02257311873815,0.748678221739524,0.474783324740894,0.258987345287428,0.366885335014162,2.36714806764052,1.07237219091972,0.300486572105403,0.549481933013248,-0.0896061599835549,0.0348915204703678,0.375185180377756,1.34626708791835,0.317086262832593,0.234087809196644,0.864876056829852,0.400084716468541,0.242387654560239,0.416684407195731,0.831676675375473,1.00597342801096,-0.147705077528719,-0.139405232165124,0.557781778376843,1.2632686342824,-0.00660770634760629,-0.653995644708004,-0.786793170525521,-0.795093015889116,-0.620796263253624,0.0514912111975574,-0.446499510618133,-0.454799355981728,0.184288737015075,-0.570997191072055,-0.687195026162383,-1.00258914997899,-0.637395953980814,0.0597910565611525,1.21346956210084,0.541182087649653,-0.205803995073883,0.109590128742722,-0.828292397343495,-0.745293943707547,-0.977689613888203,-1.03578853143337,-1.309683428432,-1.00258914997899,-0.114505696074339,1.37116662400914,0.798477293921093,0.906375283647826,1.46246492300868,0.649080077376386,-0.0232073970747959,0.19258858237867,-0.61249641789003,-0.346901366254995,0.292186726741808,-0.0564067785291754,0.823376830011878,0.0763907472883421,0.358585489650567,-0.471399046708917,-1.16028621188729,-0.687195026162383,1.07237219091972,0.126189819469911,0.574381469104032,1.47906461373587,-0.031507242438391,-0.952790077797418,-0.803392861252711,-0.537797809617676
"Site_11",1.22176940746443,1.71976012928012,1.32966739719116,0.317086262832593,0.491383015468084,0.69057930419436,-0.396700438436564,-0.305402139437021,0.317086262832593,-0.280502603346236,0.234087809196644,-0.562697345708461,-0.32200183016421,1.71976012928012,1.56206306737182,1.47076476837228,0.599281005194817,0.400084716468541,0.491383015468084,1.70316043855293,2.93983739772856,1.1055715723741,0.408384561832136,0.0929904380155317,-0.205803995073883,-0.031507242438391,0.0182918297431781,1.55376322200822,0.126189819469911,0.184288737015075,1.37116662400914,0.101290283379127,0.142789510197101,1.06407234555613,1.57036291273541,1.67826090246215,-0.197504149710288,0.0182918297431781,1.39606616009992,1.28816817037319,-0.122805541437934,-0.604196572526435,-0.670595335435194,-0.147705077528719,0.00169213901598853,0.408384561832136,-0.629096108617219,-0.272202757982641,0.109590128742722,-0.3386015208914,-0.0813063146199599,-1.04408837679696,-0.736994098343953,0.607580850558412,1.25496878891881,0.756978067103119,0.831676675375473,0.781877603193903,-0.629096108617219,-0.537797809617676,-0.728694252980358,-0.288802448709831,-0.629096108617219,-0.00660770634760629,0.698879149557955,2.15965193355065,0.831676675375473,0.989373737283774,1.40436600546352,0.483083170104489,0.325386108196187,0.217488118469454,-0.496298582799702,-0.00660770634760629,0.599281005194817,0.72377868564874,1.70316043855293,0.200888427742265,0.325386108196187,-0.662295490071599,-0.620796263253624,0.242387654560239,1.41266585082711,0.590981159831222,1.22176940746443,1.52056384055384,-0.263902912619046,-1.1353866757965,-0.637395953980814,-0.031507242438391
"Site_12",1.17197033528286,1.03917280946534,1.03087296410175,0.889775592920636,1.48736445909947,1.05577250019253,0.956174355829395,1.03087296410175,1.1138714177377,0.0763907472883421,-0.0896061599835549,0.151089355560696,-0.239003376528262,-0.728694252980358,-0.562697345708461,-0.662295490071599,-0.969389768524608,-0.446499510618133,0.350285644286972,-0.197504149710288,-1.04408837679696,-0.952790077797418,0.391784871104946,0.0680909019247473,-0.894691160252254,-1.60017801615782,-1.84087353170207,-2.29736502669978,-2.18946703697305,-2.51316100615325,-1.92387198533801,-1.92387198533801,-1.79937430488409,-1.4673804903403,-0.156004922892314,-1.52547940788546,-1.86577306779285,-1.70807600588455,-0.263902912619046,-0.263902912619046,-0.280502603346236,1.83595796437045,2.01025471700594,-0.562697345708461,-1.26818420161402,-1.16858605725088,-0.0647066238927702,-0.32200183016421,-0.280502603346236,0.441583943286515,1.16367048991927,0.474783324740894,0.358585489650567,0.773577757830309,-0.388400593072969,-0.662295490071599,-0.629096108617219,0.391784871104946,0.532882242286058,0.200888427742265,-0.487998737436107,-0.421599974527348,0.848276366102662,-1.33458296452278,-1.18518574797807,0.607580850558412,-0.189204304346693,-0.496298582799702,-0.363501056982185,-1.39268188206794,-1.19348559334167,0.831676675375473,1.47906461373587,-0.280502603346236,-0.288802448709831,0.375185180377756,0.732078531012335,-0.0481069331655806,0.101290283379127,-0.239003376528262,0.200888427742265,1.79445873755247,1.21346956210084,0.234087809196644,0.441583943286515,0.848276366102662,0.906375283647826,1.06407234555613,1.24666894355521,1.56206306737182
"Site_14",0.906375283647826,1.30476786110038,0.997673582647369,-0.230703531164667,-0.346901366254995,0.19258858237867,-0.936190387070228,-1.02748868606977,-0.554397500344866,-1.05238822216056,-1.15198636652369,-1.44248095424951,-1.22668497479605,0.366885335014162,0.441583943286515,0.483083170104489,0.341985798923377,0.0680909019247473,0.0348915204703678,0.234087809196644,1.66996105709855,0.549481933013248,-0.0564067785291754,0.0514912111975574,-0.396700438436564,-0.297102294073426,-0.114505696074339,0.590981159831222,-0.147705077528719,0.275587036014618,0.574381469104032,-0.172604613619503,-0.139405232165124,0.225787963833049,0.408384561832136,0.424984252559325,-0.546097654981271,-0.620796263253624,0.217488118469454,0.98107389192018,-0.363501056982185,-1.29308373770481,-1.53377925324906,-1.69977616052095,-1.50057987179468,-0.0813063146199599,-1.15198636652369,-1.21008528406886,-0.504598428163297,-0.712094562253168,-1.26818420161402,-1.50057987179468,-1.1436865211601,-0.230703531164667,1.01427327337456,-0.32200183016421,-0.994289304615392,-0.886391314888659,-1.55037894397625,-1.20178543870526,-1.56697863470344,-1.49228002643108,-1.7827746141569,-1.309683428432,-0.529497964254081,1.29646801573678,0.391784871104946,0.499682860831679,1.12217126310129,0.126189819469911,-0.297102294073426,-0.587596881799245,-1.37608219134075,-1.34288280988638,0.466483479377299,-0.35520121161859,0.375185180377756,-0.546097654981271,-0.529497964254081,-0.985989459251798,-1.3013835830684,-1.01088899534258,0.566081623740438,-0.421599974527348,-0.297102294073426,0.873175902193447,-0.562697345708461,-1.47568033570389,-1.27648404697762,-1.3013835830684
"Site_15",0.781877603193903,0.815076984648283,0.67397961346717,0.748678221739524,1.47076476837228,1.00597342801096,1.1138714177377,1.03087296410175,0.815076984648283,0.632480386649196,0.375185180377756,0.358585489650567,-0.139405232165124,-0.902991005615849,-0.944490232433823,-1.03578853143337,-1.05238822216056,-0.272202757982641,0.624180541285602,-0.0647066238927702,-0.35520121161859,-0.0398070878019858,0.566081623740438,0.250687499923834,-0.0481069331655806,-1.50887971715827,-1.9487715214288,-2.52976069688044,-2.38866332569933,-2.48826147006246,-2.23926610915462,-2.30566487206338,-2.17286734624586,-1.32628311915919,-0.487998737436107,-1.72467569661174,-2.28076533597259,-2.08986889260991,-0.330301675527805,-0.139405232165124,-0.214103840437477,1.24666894355521,1.99365502627875,-0.57929703643565,-1.20178543870526,-1.15198636652369,-0.139405232165124,0.151089355560696,-0.313701984800615,-0.0481069331655806,0.823376830011878,1.34626708791835,0.69057930419436,0.823376830011878,-0.230703531164667,-0.537797809617676,-0.570997191072055,0.0846905926519369,0.790177448557498,0.458183634013705,-0.288802448709831,-0.106205850710745,0.9478745104658,-1.22668497479605,-1.21838512943245,0.275587036014618,-0.330301675527805,-0.844892088070685,-0.562697345708461,-1.66657677906657,-1.40098172743154,0.615880695922007,1.47906461373587,-0.554397500344866,-0.35520121161859,0.400084716468541,0.624180541285602,-0.0979060053471495,0.15938920092429,-0.180904458983098,0.184288737015075,1.57036291273541,1.42096569619071,0.333685953559782,0.615880695922007,0.9478745104658,1.09727172701051,1.32136755182757,1.14707079919208,1.23006925282803
"Site_17",1.23836909819162,1.73635982000731,1.42096569619071,0.366885335014162,0.424984252559325,0.72377868564874,-0.421599974527348,-0.280502603346236,0.317086262832593,-0.255603067255452,0.17598889165148,-0.59589672716284,-0.313701984800615,1.67826090246215,1.46246492300868,1.41266585082711,0.582681314467627,0.458183634013705,0.499682860831679,1.50396414982665,2.90663801627418,1.14707079919208,0.458183634013705,0.184288737015075,-0.139405232165124,0.0597910565611525,0.109590128742722,1.62846183028058,0.217488118469454,0.20918827310586,1.25496878891881,0.167689046287885,0.151089355560696,0.96447420119299,1.47906461373587,1.5952624488262,-0.147705077528719,0.0348915204703678,1.29646801573678,1.30476786110038,-0.0647066238927702,-0.57929703643565,-0.670595335435194,-0.205803995073883,-0.0481069331655806,0.474783324740894,-0.570997191072055,-0.272202757982641,0.134489664833506,-0.330301675527805,-0.0896061599835549,-1.02748868606977,-0.728694252980358,0.541182087649653,1.27986832500959,0.732078531012335,0.69057930419436,0.740378376375929,-0.620796263253624,-0.546097654981271,-0.728694252980358,-0.330301675527805,-0.620796263253624,-0.0730064692563653,0.624180541285602,2.10155301600548,0.856576211466257,0.997673582647369,1.4292655415543,0.524582396922464,0.358585489650567,0.258987345287428,-0.479698892072512,0.00169213901598853,0.624180541285602,0.632480386649196,1.71146028391653,0.200888427742265,0.350285644286972,-0.653995644708004,-0.678895180798788,0.200888427742265,1.44586523228149,0.541182087649653,1.18027018064646,1.57036291273541,-0.222403685801072,-1.09388744897853,-0.645695799344409,0.0680909019247473
